full_text,tweet_id,created_at,screen_name,original_user_id,retweeted_user_ID,collected_at,reply_to_id,reply_to_user,expandedURL
"Today Is Tuesday Jan 17th, 2023 and Joe R Biden has been in Office for 727 Days. Since then he has signed more legislation and Added more jobs than any other president in the last 50 yrs.  If President Biden is doing  a better Job than his Predecessor Tap the 💙💙and Retweet.",1.615419837743878e+18,2023-01-17 18:44:37+00:00,Cookiez4Justice,1.6154129375433236e+18,4774966523.0,2023-08-13 13:32:02.060265,,,[]
"It had to be said. I have no shame. I’m just so over Republicans — and their racist, hypocritical bullshit. Aren’t you?",1.6154177674481623e+18,2023-01-17 18:36:23+00:00,Cookiez4Justice,1.6154129375433236e+18,738779772.0,2023-08-13 13:32:02.060270,,,[]
Right Wingers lack in common sense. period,1.6154148137686876e+18,2023-01-17 18:24:39+00:00,Cookiez4Justice,1.6154129375433236e+18,,2023-08-13 13:32:02.060294,,,[]
"What do you get if you cross the UK comedy scene with Islamic fundamentalism? 
Punchline 👇
🗣️@Nico_DeSanto @francisjfoster @KonstantinKisin https://t.co/VgakMddzIc",1.690639914721833e+18,2023-08-13 08:22:20+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200189,,,[]
"Trailer for upcoming @triggerpod conversation with @KonstantinKisin and @francisjfoster.

To be released tomorrow.

“Vaccine Injuries: Why Can’t We Be Honest?”

https://t.co/SrL8orpN7n https://t.co/0d75HMG4LV",1.690615418744955e+18,2023-08-13 06:45:00+00:00,KonstantinKisin,1495726466.0,1.0321795130886513e+18,2023-08-13 13:32:01.200208,,,[]
"""This is what they want."" - @JamesGRickards makes the case against climate change. 
Full interview 👇
🗣️@francisjfoster @KonstantinKisin https://t.co/6F81nMSwm8",1.6904400064504504e+18,2023-08-12 19:07:59+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200217,,,[]
"True ""motivation"" comes from knowing:

- You're definitely going to die
- No one is coming to save you
- No one cares what you do/how you look

So you might as well say what you think, do what you know is right and go for it with everything you've got.",1.6904356933889843e+18,2023-08-12 18:50:50+00:00,KonstantinKisin,1495726466.0,1495726466.0,2023-08-13 13:32:01.200226,,,[]
"True ""motivation"" comes from knowing:

- You're definitely going to die
- No one is coming to save you
- No one cares what you do/how you look

So you might as well say what you think, do what you know is right and go for it with everything you've got.",1.6902612399711642e+18,2023-08-12 07:17:37+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200306,,,[]
"‘Numb people hurt people.’ - @warkmalsh reveals the shocking reality behind ‘national trauma’.  
Link 👇
🗣️ @francisjfoster @KonstantinKisin https://t.co/jbMSZ0jXuX",1.6902569694733926e+18,2023-08-12 07:00:39+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200312,,,[]
"Met at 18, married at 20, been through everything from poverty, depression and bereavement to fulfilment and success together.

There is not a problem that is not made better by being in a committed relationship with your soulmate and there isn't a joy that isn't enhanced by it. https://t.co/MMj22jPkao",1.6902538596528292e+18,2023-08-12 06:48:18+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200326,,,"[{'url': 'https://t.co/MMj22jPkao', 'expanded_url': 'https://twitter.com/sgiselle___/status/1689605095955054592', 'display_url': 'twitter.com/sgiselle___/st…', 'indices': [280, 303]}]"
"I keep hearing complaints about the “anti-woke brigade”.

Members of the “anti-woke brigade” include: Mary Wollstonecraft, Mahatma Gandhi, John Stuart Mill, Frederick Douglass, Sojourner Truth, Martin Luther King, Harvey Milk, Rosa Parks, and every other major civil rights… https://t.co/fve71mJiGh",1.6902460754313994e+18,2023-08-12 06:17:22+00:00,KonstantinKisin,1495726466.0,267944170.0,2023-08-13 13:32:01.200334,,,[]
"The popular idea that millions of men are depressed primarily because they 'don't talk about their feelings enough' is nonsense.

It's projecting a gynocentric model onto the male sex.

Men get depressed when they lack purpose, usefulness, and power/status.

Men need to be useful",1.690118392689066e+18,2023-08-11 21:50:00+00:00,KonstantinKisin,1495726466.0,57441414.0,2023-08-13 13:32:01.200369,,,[]
"Real test of a man’s confidence is how he reacts when others are having their moment in the ☀️

Most fail this test.",1.690111137977606e+18,2023-08-11 21:21:10+00:00,KonstantinKisin,1495726466.0,358545917.0,2023-08-13 13:32:01.200383,,,[]
"Can stand-up legend Bill Burr name his 5 favourite comedians? Sort of. 
Full interview 👇
🗣️ @francisjfoster @KonstantinKisin https://t.co/VREzYXvnKe",1.690077275067224e+18,2023-08-11 19:06:37+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200397,,,[]
"There were troubles. There were triumphs. There were laughs. We caught the whole thing. 

Watch our man @francisjfoster conquer the Big Apple's comedy circuit in his brand new comedy special, available exclusively on @onlocals 👇

P.S. - No spoilers, comedy buffs, but there may… https://t.co/rmnx1M8zft https://t.co/tNvtMKwZ3T",1.689994881463124e+18,2023-08-11 13:39:12+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200403,,,[]
"My speech at the Oxford Union is finally available. The debate was ""This House Believes Woke Culture Has Gone Too Far"".

As promised, I didn't hold back 🤣 https://t.co/yV0bAPqAQB",1.6899731324534006e+18,2023-08-11 12:12:47+00:00,KonstantinKisin,1495726466.0,1495726466.0,2023-08-13 13:32:01.200411,,,[]
Narrative collapse is coming. It always is.,1.6895703825949327e+18,2023-08-10 09:32:24+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200468,,,[]
"@francisjfoster conquers the Big Apple's comedy scene🍎
Watch the exclusive full feature only on @onlocals 👇Premieres Saturday 12th August 7pm🎥 https://t.co/7V7iIXwXwG",1.68956805518823e+18,2023-08-10 09:23:09+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200475,,,[]
"Which black cultures? Jamaican? Nigerian? Ghanaian? American? Haitian? Somali? British?

Or is it all the same to you?

I look forward to you celebrating British culture, the culture that unites us all regardless of our race, instead of dividing us by skin pigment https://t.co/kyx7TKKqMw",1.6893663899899945e+18,2023-08-09 20:01:48+00:00,KonstantinKisin,1495726466.0,1.0838081485346406e+18,2023-08-13 13:32:01.200500,,,[]
"After Katy Montgomery tweeted about me today, I had nearly * forty* 1 star reviews. All bullshit but Google won't remove them. 

If you have been to Portico &amp; enjoyed it, please consider leaving us  5⭐ on Google.  It's the only way I can fight back against these cry bullies. 🙏",1.6893662703936143e+18,2023-08-09 20:01:20+00:00,KonstantinKisin,1495726466.0,313961447.0,2023-08-13 13:32:01.200507,,,[]
"Does race still matter? Join us and esteemed guest - writer and social critic @kenanmalik - for a fascinating conversation about diversity, equality, class, and the changing face of identity politics.

Join us 7pm UK time, 2pm ET! 
Link 👇
🗣️ @francisjfoster @KonstantinKisin https://t.co/ePCJgu3N2n",1.6893212223439913e+18,2023-08-09 17:02:20+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200523,,,[]
"@francisjfoster savages Starbucks in scathing new monologue 😂
Link 👇 https://t.co/cIxDaqGsUe",1.6892000686397727e+18,2023-08-09 09:00:54+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200530,,,[]
"Check out @francisjfoster hilarious monologue about coffee companies promoting gender ideology.

Link👇 https://t.co/EYnWA67zCt",1.6890375216262103e+18,2023-08-08 22:15:00+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200537,,,[]
This is very moving actually. Sometimes you have to be reminded of this. Thanks @KonstantinKisin https://t.co/CAo8cM5FFw,1.6890088805909176e+18,2023-08-08 20:21:12+00:00,KonstantinKisin,1495726466.0,1.151084197345448e+18,2023-08-13 13:32:01.200572,,,[]
"Trump vs DeSantis: Who is @benshapiro backing in 2024?
Find out who and why below 👇
 🗣️@francisjfoster @KonstantinKisin https://t.co/VSrgF4n3D0 https://t.co/zEtc6FpWew",1.6889929936786145e+18,2023-08-08 19:18:04+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200579,,,[]
"I mock climate alarmism because it is counterproductive, factually incorrect and will hurt millions of the poorest people in our countries and beyond.

Only very stupid people think that to deny the ludicrous claims of climate loons is to ""deny the existence of climate change"". https://t.co/HTlMtEIIgG",1.6889273802269327e+18,2023-08-08 14:57:20+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200585,,,"[{'url': 'https://t.co/HTlMtEIIgG', 'expanded_url': 'https://twitter.com/tom_blanchfield/status/1688913164879192064', 'display_url': 'twitter.com/tom_blanchfiel…', 'indices': [279, 302]}]"
"If this global boiling carries on I'm going to have to get the winter coats out of the attic and turn the heating on. 

In the meantime, can you stop burning fossil fuels please, I'm bloody freezing...err, I mean boiling. https://t.co/z6Cnvi0fGb",1.6888997197060833e+18,2023-08-08 13:07:26+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200600,,,"[{'url': 'https://t.co/z6Cnvi0fGb', 'expanded_url': 'https://twitter.com/i/web/status/1688899719706083328', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [222, 245]}]"
"This Barbie review has generated more pushback from my readers than anything I've ever written. 🤣

Check it out and get involved in the conversation 👇 https://t.co/UVpVOUN1qQ",1.6888278685481165e+18,2023-08-08 08:21:55+00:00,KonstantinKisin,1495726466.0,1495726466.0,2023-08-13 13:32:01.200614,,,[]
"“It feels predatory.” - @kaschuta lays bare the dark underbelly of surrogacy.
Learn more 👇
🗣️ @francisjfoster @KonstantinKisin https://t.co/j0PIvrndnN",1.688822577827922e+18,2023-08-08 08:00:54+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200622,,,[]
"If you think strong men are dangerous 
Wait until you see what weak men are capable of

Sincerely,
Someone a while ago https://t.co/ueIX30b5cm",1.688810997404844e+18,2023-08-08 07:14:53+00:00,KonstantinKisin,1495726466.0,95092020.0,2023-08-13 13:32:01.200636,,,[]
"""The Problem with Social Media is that it 

 - Rewards ideas that sound good and aren't true. 

But it:

 Punishes ideas that are true, but don't sound good. ""

 - Konstantin Kisin 

https://t.co/ODm1x7A6sB

@KonstantinKisin",1.6886658926770954e+18,2023-08-07 21:38:17+00:00,KonstantinKisin,1495726466.0,15889747.0,2023-08-13 13:32:01.200678,,,[]
"“If you don’t save it here, it’s not saved anywhere.” - @DouglasKMurray on expanding divides, the changing nature of American politics, and if there’s a way back at all. 
Link 👇
🗣️@francisjfoster @KonstantinKisin https://t.co/cPbaqGzejV",1.6886124415952282e+18,2023-08-07 18:05:53+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200686,,,[]
"This Barbie review has generated more pushback from my readers than anything I've ever written. 🤣

Check it out and get involved in the conversation 👇 https://t.co/UVpVOUN1qQ",1.6885790464168223e+18,2023-08-07 15:53:11+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200728,,,[]
"“Things are not attaching.” - @EricRWeinstein considers why life has lost its meaning and what it means to die. 
Link👇
🗣️@francisjfoster @KonstantinKisin https://t.co/pBrxdX9ZiY",1.6884757956504453e+18,2023-08-07 09:02:54+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200741,,,[]
World on Fire https://t.co/o1Wte2lKRM,1.6884517155597312e+18,2023-08-07 07:27:13+00:00,KonstantinKisin,1495726466.0,136004952.0,2023-08-13 13:32:01.200755,,,[]
Incredible thread. https://t.co/Yv6m98yeKo,1.688312725179433e+18,2023-08-06 22:14:55+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200762,,,"[{'url': 'https://t.co/Yv6m98yeKo', 'expanded_url': 'https://twitter.com/Terrordome3K/status/1651528928215826432', 'display_url': 'twitter.com/Terrordome3K/s…', 'indices': [19, 42]}]"
I'm very surprised. https://t.co/LpGrF4Sm52,1.6883000355475497e+18,2023-08-06 21:24:30+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200769,,,"[{'url': 'https://t.co/LpGrF4Sm52', 'expanded_url': 'https://twitter.com/JustinTrudeau/status/1688265604799574016', 'display_url': 'twitter.com/JustinTrudeau/…', 'indices': [20, 43]}]"
"Breaking News: Men Are Attracted to Women

Read the full article 👇 https://t.co/QrQTXokWkL",1.688282647825351e+18,2023-08-06 20:15:24+00:00,KonstantinKisin,1495726466.0,1495726466.0,2023-08-13 13:32:01.200776,,,[]
"So within half a day of some Trans activists publishing the name of my restaurant after I stick up for women's sports, I get 3 one star reviews in a row with one telling me that I should kill myself.

How's that right side of history working out for you fellas?",1.688276666236166e+18,2023-08-06 19:51:38+00:00,KonstantinKisin,1495726466.0,313961447.0,2023-08-13 13:32:01.200782,,,[]
Really fun interview with leftie firebrand comic @mrmarksteel. Enjoy! https://t.co/FcFwikkr34,1.688232119372231e+18,2023-08-06 16:54:37+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200789,,,"[{'url': 'https://t.co/FcFwikkr34', 'expanded_url': 'https://twitter.com/triggerpod/status/1688230060757491712', 'display_url': 'twitter.com/triggerpod/sta…', 'indices': [70, 93]}]"
Several people encouraged me to see Barbie. I suffered through it so you will have to pay for it by reading my review tomorrow.,1.6881647961037947e+18,2023-08-06 12:27:06+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200811,,,[]
"Stop feeling guilty about race, whiteness &amp; slavery.  

In this interview for our doc. series THE WEST, @KonstantinKisin tells @marcsidwell why he loves the Anglosphere and why the West needs to be more confident and assertive to stay on top.

WATCH: https://t.co/5e7VSlJOcN https://t.co/BS4jVl7N0m",1.6881639306889503e+18,2023-08-06 12:23:40+00:00,KonstantinKisin,1495726466.0,7.397600642784339e+17,2023-08-13 13:32:01.200818,,,[]
That's incredible - Gary got a standing ovation in a place where everyone was already standing. 🤯🤯🤯 https://t.co/s2dFO6pPUO,1.688077227701801e+18,2023-08-06 06:39:08+00:00,KonstantinKisin,1495726466.0,1495726466.0,2023-08-13 13:32:01.200825,,,[]
"Under materialistic capitalism and the managerial state's obsession with itemising everything on comparative graphs, motherhood is undervalued

GDP is not a metric for what makes life meaningful. Growth for growth's sake is not a good unto itself

We should make policy and… https://t.co/5JhGEMkaAO https://t.co/coDiNqFo8G",1.6879283353833718e+18,2023-08-05 20:47:30+00:00,KonstantinKisin,1495726466.0,2601776142.0,2023-08-13 13:32:01.200846,,,[]
"Join us for RAW right now as we run indoors from global boiling, as well as the rain and autumn temperatures in August. https://t.co/ipXtwXzuxg",1.687879231307653e+18,2023-08-05 17:32:22+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200855,,,"[{'url': 'https://t.co/ipXtwXzuxg', 'expanded_url': 'https://twitter.com/triggerpod/status/1687875702002155521', 'display_url': 'twitter.com/triggerpod/sta…', 'indices': [120, 143]}]"
That's incredible - Gary got a standing ovation in a place where everyone was already standing. 🤯🤯🤯 https://t.co/s2dFO6pPUO,1.6878675297697546e+18,2023-08-05 16:45:52+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200891,,,[]
"“We are not alone.” - @RichardDawkins prospects on the nature of alien life 👽 and warns of the danger it may present.

Link👇
🗣️ @francisjfoster @KonstantinKisin https://t.co/NPlNsvS1On",1.687793080215208e+18,2023-08-05 11:50:02+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200907,,,[]
"“A perpetual state of stupidity” - @EricRWeinstein explores our paradoxical relationship with institutions and how expectations of endless growth destroy us. 

Link👇
🗣️ @francisjfoster @KonstantinKisin https://t.co/kzTxTPrvgL",1.6877361983394245e+18,2023-08-05 08:04:00+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200914,,,[]
Curb your trans victimization... https://t.co/MPmrYHr8jW,1.6877353413424742e+18,2023-08-05 08:00:36+00:00,KonstantinKisin,1495726466.0,1.5647782290592563e+18,2023-08-13 13:32:01.200921,,,[]
"The New York Times actually has the nerve to support calls for genocide! If ever there was a time to cancel that publication, it is now.

You can read their articles for free anyway using https://t.co/2NjvMTsWmj. https://t.co/ow11wxw7Ny",1.687723410296656e+18,2023-08-05 07:13:12+00:00,KonstantinKisin,1495726466.0,44196397.0,2023-08-13 13:32:01.200928,,,[]
"People regularly send me viral clips of   accounts repeating my ideas or stories I've told word for word (facial scar experiment, people arrested for social media posts in the UK). They often assume that I would be upset by that.

But it's the other way. You only know...",1.6875685136599777e+18,2023-08-04 20:57:41+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200951,,,[]
Come and join us on RAW as we do our best Lizzo backing dancer impersonations! https://t.co/Kjlq8tdt56,1.687521025213317e+18,2023-08-04 17:48:59+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200958,,,"[{'url': 'https://t.co/Kjlq8tdt56', 'expanded_url': 'https://twitter.com/triggerpod/status/1687512305162997771', 'display_url': 'twitter.com/triggerpod/sta…', 'indices': [79, 102]}]"
"Breaking News: Men Are Attracted to Women

Read the full article 👇 https://t.co/QrQTXokWkL",1.687510039710376e+18,2023-08-04 17:05:20+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200979,,,[]
"Geoff is a brilliant guy but, more importantly for the purposes of plugging his tour, a great comic. 

See him in Edinburgh this month or on tour around the country from September. 

We've got a great episode with him coming out soon too. https://t.co/fLopeEUXvD",1.6874637619913482e+18,2023-08-04 14:01:27+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.200985,,,"[{'url': 'https://t.co/fLopeEUXvD', 'expanded_url': 'https://twitter.com/GeoffNorcott/status/1687443254386601984', 'display_url': 'twitter.com/GeoffNorcott/s…', 'indices': [239, 262]}]"
"“It all went horribly, horribly wrong.” - Former deputy Prime Minister of Australia @JohnAndersonAC discusses personal trauma, suffering and the three questions that have shaped him. 

Link👇 for the full conversation 
🗣️ @francisjfoster @KonstantinKisin https://t.co/2QdRD2oiFa",1.6874380501108818e+18,2023-08-04 12:19:16+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.200994,,,[]
"Psst. There's no such thing as ""gender"" in humans or other animals.

Pass it on.",1.6873656249582305e+18,2023-08-04 07:31:29+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201030,,,[]
"“People are going to die” - @karol on the ‘woke’ capture of America’s medical institutions and why deviating from meritocracy costs lives. 

Link👇
🗣️ @francisjfoster @KonstantinKisin https://t.co/YAGj8lQp7u",1.6873595760420946e+18,2023-08-04 07:07:27+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.201037,,,[]
"Hateful people think everybody else is as hateful as them.

It's why they call disagreement 'hatred', because they themselves hate people who disagree with them.

It is all projection.",1.6871936886179308e+18,2023-08-03 20:08:16+00:00,KonstantinKisin,1495726466.0,57441414.0,2023-08-13 13:32:01.201043,,,[]
"“These are people internally grieving” - @StephenJShaw on the human implications of declining birth rates and why there may be no way back. 

Link👇 for the full interview.
🗣️ @francisjfoster @KonstantinKisin https://t.co/4w5OXjp19J",1.6871003881667297e+18,2023-08-03 13:57:32+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.201058,,,[]
Owing to limited but vociferous public demand I've written a review of Oppenheimer. Read it here: https://t.co/lE70c0X9UU,1.6870941884443607e+18,2023-08-03 13:32:53+00:00,KonstantinKisin,1495726466.0,1495726466.0,2023-08-13 13:32:01.201071,,,[]
"“Why on earth would you choose at random?” - @RichardDawkins makes the moral case for ‘designer babies’ and considers where we ought to draw the line.

Link👇 for the full conversation. 
🗣️ @francisjfoster @KonstantinKisin https://t.co/urCxSu7NBx",1.6870389383539098e+18,2023-08-03 09:53:21+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.201093,,,[]
"It's fascinating how as adults we forget crucial lessons that children know instinctively. 

The most important thing in life is to keep getting back up when you fall down. A ""successful"" person is almost always someone who got up one more time than he fell down. https://t.co/N9DEfumvwW",1.6870039238176236e+18,2023-08-03 07:34:13+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201108,,,[]
"I define reality as: ""the thing that you crash into when your beliefs are false."" https://t.co/u8AIo88k9d",1.6868072198351258e+18,2023-08-02 18:32:35+00:00,KonstantinKisin,1495726466.0,1.2771168634119373e+18,2023-08-13 13:32:01.201143,,,[]
"Join us for this fantastic interview and discussion. Brendan has been a staple of TRIGGERnometry since the very beginning, and for good reason. https://t.co/MWYGXp7It7",1.6867873042102843e+18,2023-08-02 17:13:26+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201149,,,"[{'url': 'https://t.co/MWYGXp7It7', 'expanded_url': 'https://twitter.com/triggerpod/status/1686784227956736017', 'display_url': 'twitter.com/triggerpod/sta…', 'indices': [144, 167]}]"
Owing to limited but vociferous public demand I've written a review of Oppenheimer. Read it here: https://t.co/lE70c0X9UU,1.6867736532690084e+18,2023-08-02 16:19:12+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201170,,,[]
Quotation without attribution is the most sincerely form of flattery 😉 https://t.co/6VwP4nhKR0,1.686709091786244e+18,2023-08-02 12:02:39+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201193,,,"[{'url': 'https://t.co/6VwP4nhKR0', 'expanded_url': 'https://twitter.com/intothefuture45/status/1686707143498407936', 'display_url': 'twitter.com/intothefuture4…', 'indices': [71, 94]}]"
"People criticise anyone who's doing something new. And the bigger it is, the more people criticise. So far, I'm very impressed with how @elonmusk is changing the business model of Twitter because I am pretty sure that's how you change the way conversations are had here.",1.6866894004516782e+18,2023-08-02 10:44:24+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201207,,,[]
Social media rewards ideas that sound good but don't work while punishing ideas that sound bad but actually work. https://t.co/CPl1qi3M7M,1.6866644943683092e+18,2023-08-02 09:05:26+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201214,,,"[{'url': 'https://t.co/CPl1qi3M7M', 'expanded_url': 'https://twitter.com/triggerpod/status/1686656842452049921', 'display_url': 'twitter.com/triggerpod/sta…', 'indices': [114, 137]}]"
"Satellites: world is burning ever 𝙡𝙚𝙨𝙨 

Media: world is burning ever 𝙢𝙤𝙧𝙚 

This falsely scares everyone

And that's not okay

https://t.co/lJY9tXDbeI
https://t.co/ymx5GmuokV
https://t.co/Bqcu2h9EsF https://t.co/nHv4gcMVFS",1.6866494906928333e+18,2023-08-02 08:05:49+00:00,KonstantinKisin,1495726466.0,95869752.0,2023-08-13 13:32:01.201220,,,[]
"“Militant”, “authoritarian”, “offensive” and “borderline violent” - @sullydish challenges the ugly fringes of radical trans-activism and reflects on the lost lessons of the gay rights revolution. 

Link👇 for the full episode.
🗣️ @francisjfoster @KonstantinKisin https://t.co/iZL7mVSVKS",1.6866420927877898e+18,2023-08-02 07:36:25+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.201227,,,[]
"“It’s not rocket science” 🚀@BjornLomborg reveals the easy fix that could save countless lives worldwide.

Link👇
🗣️ @francisjfoster @KonstantinKisin https://t.co/ggsCU4jFcu",1.6863362373495194e+18,2023-08-01 11:21:04+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.201252,,,[]
"What is “new trans”? @SophieSpital 
Find out below👇

🗣️ @francisjfoster @KonstantinKisin https://t.co/waViQYS7hZ",1.6862922425566618e+18,2023-08-01 08:26:15+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.201258,,,[]
"Deny, Attack, Accuse - How to Distract the Public From the Debanking Story

Read the full article: https://t.co/wEuYi8rqcD",1.6862853155252306e+18,2023-08-01 07:58:43+00:00,KonstantinKisin,1495726466.0,1495726466.0,2023-08-13 13:32:01.201265,,,[]
"Brendan O’Neill returns tomorrow at 7pm UK time, 2pm ET! @spikedonline 

Link👇
🗣️ @francisjfoster @KonstantinKisin https://t.co/ZfT9se6N9h",1.686276152518652e+18,2023-08-01 07:22:18+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.201271,,,[]
"New head of UN Intergovernmental Panel on Climate Change (IPCC), Professor Jim Skea, has blunt message for Just Stop Oil, Extinction Rebellion and other eco-doomsters: 
“If you constantly communicate the message that we are all doomed to extinction, then that paralyses people and… https://t.co/W3fngZSbb1",1.6862568569251553e+18,2023-08-01 06:05:38+00:00,KonstantinKisin,1495726466.0,136004952.0,2023-08-13 13:32:01.201278,,,[]
"Do we live in a world on fire?

For more than two decades, satellites have recorded fires across the planet’s surface. The data are unequivocal: Since the early 2000s, when 3% of the world’s land caught fire, the area burned annually has trended downward.

https://t.co/lrDbIM0eQD",1.6861524515046769e+18,2023-07-31 23:10:46+00:00,KonstantinKisin,1495726466.0,95869752.0,2023-08-13 13:32:01.201284,,,[]
"See those puddles of rainwater?

It's actually an optical illusion given off by melting tarmac. 

#ClimateBoiling https://t.co/4J73wiqNEf",1.6860373214082826e+18,2023-07-31 15:33:17+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201296,,,[]
"“I have to be careful” @MrNigelNg #UncleRoger lays bare the shocking story of how he came to face attacks from both China and the West. 

Link👇 for the full interview
🗣️ @francisjfoster @KonstantinKisin https://t.co/FeaMhR4Ly1",1.6859830104059494e+18,2023-07-31 11:57:28+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.201309,,,[]
"Why has Romesh Ranganathan joined Sadiq Khan’s war on banter? The comedian is fronting the ‘Say Maaate to a Mate’ campaign, which wants to crack down on blokey humour. It’s precisely the kind of thing we comedians should oppose, says @thesimonevans 
https://t.co/AqQIbDYC20",1.685982219204989e+18,2023-07-31 11:54:19+00:00,KonstantinKisin,1495726466.0,21201150.0,2023-08-13 13:32:01.201314,,,[]
"Why ‘wokeism’ falls apart - @amalaekpunobi outlines the hypocrisy of modern progressivism and how “coming out” as conservative changed her life.

Link👇
🗣️ @francisjfoster @KonstantinKisin https://t.co/rBAkYATRAC",1.6859175161518326e+18,2023-07-31 07:37:13+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.201320,,,[]
"The era of Global Warming is over. 
The era of Global Boiling has begun. https://t.co/rwEGJv5wuW",1.6859097078342203e+18,2023-07-31 07:06:11+00:00,KonstantinKisin,1495726466.0,,2023-08-13 13:32:01.201339,,,[]
"Is comedy killing itself? Join us as we sit down with @Nico_DeSanto, one of the UK comedy circuits most idiosyncratic and daring voices, to explore how censorship and echo chambers shape the artform and how the damage is coming from within.

Tune in 7pm UK time, 2pm ET!
Link👇
🗣️… https://t.co/fnAKHLITXC https://t.co/5Gr9ishonS",1.685698189221884e+18,2023-07-30 17:05:41+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.201606,,,[]
"@EricRWeinstein stuns @KonstantinKisin and @francisjfoster with this existential question…

Link👇 for the full fascinating discussion. https://t.co/6cUm64opoc",1.6856577060261847e+18,2023-07-30 14:24:49+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.201614,,,[]
"Upcoming interview today with right-wing comic @Nico_DeSanto 
Premieres 7pm UK time, 2pm ET!
Link👇
🗣️ @francisjfoster @KonstantinKisin https://t.co/NGvRlGpC3X",1.6856244713511444e+18,2023-07-30 12:12:46+00:00,KonstantinKisin,1495726466.0,9.757802149188362e+17,2023-08-13 13:32:01.201620,,,[]
Punitive societal enforcement of mandatory white lies lol https://t.co/brHkzL0cGv,1.6855682620320522e+18,2023-07-30 08:29:24+00:00,KonstantinKisin,1495726466.0,3429075845.0,2023-08-13 13:32:01.201625,,,[]
