user_id,generation_id,original_post_id,original_text,stimulus,generation_index,generated_text,similarity_scores,rouge1_fmeasure,rouge1_recall,rouge1_precision,rouge2_fmeasure,rouge2_recall,rouge2_precision,rougel_fmeasure,rougel_recall,rougel_precision,llm_evaluation_authenticity,llm_evaluation_style_consistency,llm_evaluation_matching_intent,persona_general_decription,persona_brevity_style,persona_language_formality,persona_narrative_voice,persona_vocabulary_range,persona_punctuation_style,persona_controversy_handling,persona_community_role,persona_content_triggers,persona_reaction_patterns,persona_message_effectiveness,persona_opinion_expression,persona_emotional_expression,persona_cognitive_patterns,persona_social_orientation,persona_conflict_approach,persona_value_signals,persona_identity_projection,persona_belief_expression,persona_stress_indicators,persona_adaptability_signs,persona_authenticity_markers
227_7227,1738561381893929187_gen_2,1738561381893929187,Who else thinks our government is corrupt as hell?,Question about the perception of government corruption.,2,,0.794048011302948,0.3157894736842105,0.3333333333333333,0.3,0.23529411764705882,0.25,0.2222222222222222,0.3157894736842105,0.3333333333333333,0.3,5,6,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
227_7227,1738561381893929187_gen_3,1738561381893929187,Who else thinks our government is corrupt as hell?,Question about the perception of government corruption.,3,,0.794048011302948,0.3157894736842105,0.3333333333333333,0.3,0.23529411764705882,0.25,0.2222222222222222,0.3157894736842105,0.3333333333333333,0.3,5,6,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
227_7227,1738561381893929187_gen_4,1738561381893929187,Who else thinks our government is corrupt as hell?,Question about the perception of government corruption.,4,,0.794048011302948,0.3157894736842105,0.3333333333333333,0.3,0.23529411764705882,0.25,0.2222222222222222,0.3157894736842105,0.3333333333333333,0.3,5,6,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False
228_7228,1738561381893972196_gen_0,1738561381893972196,Images from today's Earth/Arbor Day event at the Maitland Farmers' Market in Lake Lily Park.,Information: Images from an Earth/Arbor Day event held at the Maitland Farmers' Market in Lake Lily Park.,0,,0.9392608404159546,0.7142857142857143,0.8823529411764706,0.6,0.6,0.75,0.5,0.7142857142857143,0.8823529411764706,0.6,8,9,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
228_7228,1738561381893972196_gen_1,1738561381893972196,Images from today's Earth/Arbor Day event at the Maitland Farmers' Market in Lake Lily Park.,Information: Images from an Earth/Arbor Day event held at the Maitland Farmers' Market in Lake Lily Park.,1,,0.9392608404159546,0.7142857142857143,0.8823529411764706,0.6,0.6,0.75,0.5,0.7142857142857143,0.8823529411764706,0.6,8,9,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
228_7228,1738561381893972196_gen_2,1738561381893972196,Images from today's Earth/Arbor Day event at the Maitland Farmers' Market in Lake Lily Park.,Information: Images from an Earth/Arbor Day event held at the Maitland Farmers' Market in Lake Lily Park.,2,,0.9392608404159546,0.7142857142857143,0.8823529411764706,0.6,0.6,0.75,0.5,0.7142857142857143,0.8823529411764706,0.6,8,9,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
228_7228,1738561381893972196_gen_3,1738561381893972196,Images from today's Earth/Arbor Day event at the Maitland Farmers' Market in Lake Lily Park.,Information: Images from an Earth/Arbor Day event held at the Maitland Farmers' Market in Lake Lily Park.,3,,0.9392608404159546,0.7142857142857143,0.8823529411764706,0.6,0.6,0.75,0.5,0.7142857142857143,0.8823529411764706,0.6,8,9,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
228_7228,1738561381893972196_gen_4,1738561381893972196,Images from today's Earth/Arbor Day event at the Maitland Farmers' Market in Lake Lily Park.,Information: Images from an Earth/Arbor Day event held at the Maitland Farmers' Market in Lake Lily Park.,4,,0.9392608404159546,0.7142857142857143,0.8823529411764706,0.6,0.6,0.75,0.5,0.7142857142857143,0.8823529411764706,0.6,8,9,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
229_7229,1738561381894009317_gen_0,1738561381894009317,"Maitland Mayor Dale McDonald, Fire Chief Will Watts and Police Chief Dave Manuel attended the 2019 Orange County Law Enforcement Officer Memorial services Tuesday night in Orlando to remember those who were lost in service to our Central Florida communities.","Statement: Attendance of Maitland Mayor, Fire Chief, and Police Chief at the 2019 Orange County Law Enforcement Officer Memorial services in Orlando to honor fallen officers.",0,,0.8777022361755371,0.5970149253731343,0.5,0.7407407407407407,0.4307692307692308,0.358974358974359,0.5384615384615384,0.5970149253731343,0.5,0.7407407407407407,7,8,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
229_7229,1738561381894009317_gen_1,1738561381894009317,"Maitland Mayor Dale McDonald, Fire Chief Will Watts and Police Chief Dave Manuel attended the 2019 Orange County Law Enforcement Officer Memorial services Tuesday night in Orlando to remember those who were lost in service to our Central Florida communities.","Statement: Attendance of Maitland Mayor, Fire Chief, and Police Chief at the 2019 Orange County Law Enforcement Officer Memorial services in Orlando to honor fallen officers.",1,,0.8777022361755371,0.5970149253731343,0.5,0.7407407407407407,0.4307692307692308,0.358974358974359,0.5384615384615384,0.5970149253731343,0.5,0.7407407407407407,7,8,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
229_7229,1738561381894009317_gen_2,1738561381894009317,"Maitland Mayor Dale McDonald, Fire Chief Will Watts and Police Chief Dave Manuel attended the 2019 Orange County Law Enforcement Officer Memorial services Tuesday night in Orlando to remember those who were lost in service to our Central Florida communities.","Statement: Attendance of Maitland Mayor, Fire Chief, and Police Chief at the 2019 Orange County Law Enforcement Officer Memorial services in Orlando to honor fallen officers.",2,,0.8777022361755371,0.5970149253731343,0.5,0.7407407407407407,0.4307692307692308,0.358974358974359,0.5384615384615384,0.5970149253731343,0.5,0.7407407407407407,7,8,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
229_7229,1738561381894009317_gen_3,1738561381894009317,"Maitland Mayor Dale McDonald, Fire Chief Will Watts and Police Chief Dave Manuel attended the 2019 Orange County Law Enforcement Officer Memorial services Tuesday night in Orlando to remember those who were lost in service to our Central Florida communities.","Statement: Attendance of Maitland Mayor, Fire Chief, and Police Chief at the 2019 Orange County Law Enforcement Officer Memorial services in Orlando to honor fallen officers.",3,,0.8777022361755371,0.5970149253731343,0.5,0.7407407407407407,0.4307692307692308,0.358974358974359,0.5384615384615384,0.5970149253731343,0.5,0.7407407407407407,7,8,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
229_7229,1738561381894009317_gen_4,1738561381894009317,"Maitland Mayor Dale McDonald, Fire Chief Will Watts and Police Chief Dave Manuel attended the 2019 Orange County Law Enforcement Officer Memorial services Tuesday night in Orlando to remember those who were lost in service to our Central Florida communities.","Statement: Attendance of Maitland Mayor, Fire Chief, and Police Chief at the 2019 Orange County Law Enforcement Officer Memorial services in Orlando to honor fallen officers.",4,,0.8777022361755371,0.5970149253731343,0.5,0.7407407407407407,0.4307692307692308,0.358974358974359,0.5384615384615384,0.5970149253731343,0.5,0.7407407407407407,7,8,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False
230_7230,1738561381894054118_gen_0,1738561381894054118,"One hundred forty-seven Republicans voted to overturn the 2020 election. 

They are the unindicted co-conspirators.",Statement: The topic is about the number of Republican members of Congress who voted against certifying the 2020 presidential election results.,0,,0.7255219221115112,0.18750000000000003,0.17647058823529413,0.2,0.0,0.0,0.0,0.18750000000000003,0.17647058823529413,0.2,7,8,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
230_7230,1738561381894054118_gen_1,1738561381894054118,"One hundred forty-seven Republicans voted to overturn the 2020 election. 

They are the unindicted co-conspirators.",Statement: The topic is about the number of Republican members of Congress who voted against certifying the 2020 presidential election results.,1,,0.7255219221115112,0.18750000000000003,0.17647058823529413,0.2,0.0,0.0,0.0,0.18750000000000003,0.17647058823529413,0.2,7,8,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
230_7230,1738561381894054118_gen_2,1738561381894054118,"One hundred forty-seven Republicans voted to overturn the 2020 election. 

They are the unindicted co-conspirators.",Statement: The topic is about the number of Republican members of Congress who voted against certifying the 2020 presidential election results.,2,,0.7255219221115112,0.18750000000000003,0.17647058823529413,0.2,0.0,0.0,0.0,0.18750000000000003,0.17647058823529413,0.2,7,8,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
230_7230,1738561381894054118_gen_3,1738561381894054118,"One hundred forty-seven Republicans voted to overturn the 2020 election. 

They are the unindicted co-conspirators.",Statement: The topic is about the number of Republican members of Congress who voted against certifying the 2020 presidential election results.,3,,0.7255219221115112,0.18750000000000003,0.17647058823529413,0.2,0.0,0.0,0.0,0.18750000000000003,0.17647058823529413,0.2,7,8,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
230_7230,1738561381894054118_gen_4,1738561381894054118,"One hundred forty-seven Republicans voted to overturn the 2020 election. 

They are the unindicted co-conspirators.",Statement: The topic is about the number of Republican members of Congress who voted against certifying the 2020 presidential election results.,4,,0.7255219221115112,0.18750000000000003,0.17647058823529413,0.2,0.0,0.0,0.0,0.18750000000000003,0.17647058823529413,0.2,7,8,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
231_7231,1738561381894094311_gen_0,1738561381894094311,"In 2022, preliminary infant mortality data from the Texas Department of State Health Services, first obtained by CNN, showed a 21.6% increase in infant deaths caused by severe genetic and birth defects. That increase reversed a 15% decline in infant deaths from 2014 to 2021.","Information: Preliminary data from the Texas Department of State Health Services in 2022 indicated a 21.6% increase in infant mortality due to severe genetic and birth defects, reversing a previous 15% decline from 2014 to 2021",0,,0.8024848103523254,0.7096774193548387,0.717391304347826,0.7021276595744681,0.5274725274725275,0.5333333333333333,0.5217391304347826,0.6236559139784946,0.6304347826086957,0.6170212765957447,7,8,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
231_7231,1738561381894094311_gen_1,1738561381894094311,"In 2022, preliminary infant mortality data from the Texas Department of State Health Services, first obtained by CNN, showed a 21.6% increase in infant deaths caused by severe genetic and birth defects. That increase reversed a 15% decline in infant deaths from 2014 to 2021.","Information: Preliminary data from the Texas Department of State Health Services in 2022 indicated a 21.6% increase in infant mortality due to severe genetic and birth defects, reversing a previous 15% decline from 2014 to 2021",1,,0.8024848103523254,0.7096774193548387,0.717391304347826,0.7021276595744681,0.5274725274725275,0.5333333333333333,0.5217391304347826,0.6236559139784946,0.6304347826086957,0.6170212765957447,7,8,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
231_7231,1738561381894094311_gen_2,1738561381894094311,"In 2022, preliminary infant mortality data from the Texas Department of State Health Services, first obtained by CNN, showed a 21.6% increase in infant deaths caused by severe genetic and birth defects. That increase reversed a 15% decline in infant deaths from 2014 to 2021.","Information: Preliminary data from the Texas Department of State Health Services in 2022 indicated a 21.6% increase in infant mortality due to severe genetic and birth defects, reversing a previous 15% decline from 2014 to 2021",2,,0.8024848103523254,0.7096774193548387,0.717391304347826,0.7021276595744681,0.5274725274725275,0.5333333333333333,0.5217391304347826,0.6236559139784946,0.6304347826086957,0.6170212765957447,7,8,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
231_7231,1738561381894094311_gen_3,1738561381894094311,"In 2022, preliminary infant mortality data from the Texas Department of State Health Services, first obtained by CNN, showed a 21.6% increase in infant deaths caused by severe genetic and birth defects. That increase reversed a 15% decline in infant deaths from 2014 to 2021.","Information: Preliminary data from the Texas Department of State Health Services in 2022 indicated a 21.6% increase in infant mortality due to severe genetic and birth defects, reversing a previous 15% decline from 2014 to 2021",3,,0.8024848103523254,0.7096774193548387,0.717391304347826,0.7021276595744681,0.5274725274725275,0.5333333333333333,0.5217391304347826,0.6236559139784946,0.6304347826086957,0.6170212765957447,7,8,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
231_7231,1738561381894094311_gen_4,1738561381894094311,"In 2022, preliminary infant mortality data from the Texas Department of State Health Services, first obtained by CNN, showed a 21.6% increase in infant deaths caused by severe genetic and birth defects. That increase reversed a 15% decline in infant deaths from 2014 to 2021.","Information: Preliminary data from the Texas Department of State Health Services in 2022 indicated a 21.6% increase in infant mortality due to severe genetic and birth defects, reversing a previous 15% decline from 2014 to 2021",4,,0.8024848103523254,0.7096774193548387,0.717391304347826,0.7021276595744681,0.5274725274725275,0.5333333333333333,0.5217391304347826,0.6236559139784946,0.6304347826086957,0.6170212765957447,7,8,True,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
232_7232,1738561381894135272_gen_0,1738561381894135272,"Daulton Varsho career-high 5 RBI game (in the first four innings) to sink my betting day is a new way to lose.

I’m not mad. I’m kinda impressed.","Comment: Daulton Varsho achieves a career-high of 5 RBIs in a game, impacting betting outcomes.",0,,0.8178955316543579,0.2898550724637681,0.3225806451612903,0.2631578947368421,0.11940298507462686,0.13333333333333333,0.10810810810810811,0.23188405797101447,0.25806451612903225,0.21052631578947367,7,8,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
232_7232,1738561381894135272_gen_1,1738561381894135272,"Daulton Varsho career-high 5 RBI game (in the first four innings) to sink my betting day is a new way to lose.

I’m not mad. I’m kinda impressed.","Comment: Daulton Varsho achieves a career-high of 5 RBIs in a game, impacting betting outcomes.",1,,0.8178955316543579,0.2898550724637681,0.3225806451612903,0.2631578947368421,0.11940298507462686,0.13333333333333333,0.10810810810810811,0.23188405797101447,0.25806451612903225,0.21052631578947367,7,8,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
232_7232,1738561381894135272_gen_2,1738561381894135272,"Daulton Varsho career-high 5 RBI game (in the first four innings) to sink my betting day is a new way to lose.

I’m not mad. I’m kinda impressed.","Comment: Daulton Varsho achieves a career-high of 5 RBIs in a game, impacting betting outcomes.",2,,0.8178955316543579,0.2898550724637681,0.3225806451612903,0.2631578947368421,0.11940298507462686,0.13333333333333333,0.10810810810810811,0.23188405797101447,0.25806451612903225,0.21052631578947367,7,8,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
232_7232,1738561381894135272_gen_3,1738561381894135272,"Daulton Varsho career-high 5 RBI game (in the first four innings) to sink my betting day is a new way to lose.

I’m not mad. I’m kinda impressed.","Comment: Daulton Varsho achieves a career-high of 5 RBIs in a game, impacting betting outcomes.",3,,0.8178955316543579,0.2898550724637681,0.3225806451612903,0.2631578947368421,0.11940298507462686,0.13333333333333333,0.10810810810810811,0.23188405797101447,0.25806451612903225,0.21052631578947367,7,8,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
232_7232,1738561381894135272_gen_4,1738561381894135272,"Daulton Varsho career-high 5 RBI game (in the first four innings) to sink my betting day is a new way to lose.

I’m not mad. I’m kinda impressed.","Comment: Daulton Varsho achieves a career-high of 5 RBIs in a game, impacting betting outcomes.",4,,0.8178955316543579,0.2898550724637681,0.3225806451612903,0.2631578947368421,0.11940298507462686,0.13333333333333333,0.10810810810810811,0.23188405797101447,0.25806451612903225,0.21052631578947367,7,8,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
233_7233,1738561381894170345_gen_0,1738561381894170345,No one hates the 2023 Blue Jays more than Blue Jays fans.,Comment: The sentiment of dissatisfaction among fans of the 2023 Blue Jays baseball team.,0,,0.780753493309021,0.125,0.16666666666666666,0.1,0.0,0.0,0.0,0.125,0.16666666666666666,0.1,5,6,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
233_7233,1738561381894170345_gen_1,1738561381894170345,No one hates the 2023 Blue Jays more than Blue Jays fans.,Comment: The sentiment of dissatisfaction among fans of the 2023 Blue Jays baseball team.,1,,0.780753493309021,0.125,0.16666666666666666,0.1,0.0,0.0,0.0,0.125,0.16666666666666666,0.1,5,6,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
233_7233,1738561381894170345_gen_2,1738561381894170345,No one hates the 2023 Blue Jays more than Blue Jays fans.,Comment: The sentiment of dissatisfaction among fans of the 2023 Blue Jays baseball team.,2,,0.780753493309021,0.125,0.16666666666666666,0.1,0.0,0.0,0.0,0.125,0.16666666666666666,0.1,5,6,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
233_7233,1738561381894170345_gen_3,1738561381894170345,No one hates the 2023 Blue Jays more than Blue Jays fans.,Comment: The sentiment of dissatisfaction among fans of the 2023 Blue Jays baseball team.,3,,0.780753493309021,0.125,0.16666666666666666,0.1,0.0,0.0,0.0,0.125,0.16666666666666666,0.1,5,6,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
233_7233,1738561381894170345_gen_4,1738561381894170345,No one hates the 2023 Blue Jays more than Blue Jays fans.,Comment: The sentiment of dissatisfaction among fans of the 2023 Blue Jays baseball team.,4,,0.780753493309021,0.125,0.16666666666666666,0.1,0.0,0.0,0.0,0.125,0.16666666666666666,0.1,5,6,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
234_7234,1738561381894209258_gen_0,1738561381894209258,"When the Marlins acquired Josh Bell it sure felt like the Guardians wanted out of his contract. So much for that. If Bell continues like this, not only will his salary be reasonable for 2024, he has an opt-out and could cash in again. Small sample but he’s been fantastic.","Comment: The performance of baseball player Josh Bell after being acquired by the Marlins, including the potential implications for his contract and salary for the 2024 season.",0,,0.7729165554046631,0.19753086419753088,0.15384615384615385,0.27586206896551724,0.050632911392405056,0.0392156862745098,0.07142857142857142,0.1234567901234568,0.09615384615384616,0.1724137931034483,5,6,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False
234_7234,1738561381894209258_gen_1,1738561381894209258,"When the Marlins acquired Josh Bell it sure felt like the Guardians wanted out of his contract. So much for that. If Bell continues like this, not only will his salary be reasonable for 2024, he has an opt-out and could cash in again. Small sample but he’s been fantastic.","Comment: The performance of baseball player Josh Bell after being acquired by the Marlins, including the potential implications for his contract and salary for the 2024 season.",1,,0.7729165554046631,0.19753086419753088,0.15384615384615385,0.27586206896551724,0.050632911392405056,0.0392156862745098,0.07142857142857142,0.1234567901234568,0.09615384615384616,0.1724137931034483,5,6,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False
234_7234,1738561381894209258_gen_2,1738561381894209258,"When the Marlins acquired Josh Bell it sure felt like the Guardians wanted out of his contract. So much for that. If Bell continues like this, not only will his salary be reasonable for 2024, he has an opt-out and could cash in again. Small sample but he’s been fantastic.","Comment: The performance of baseball player Josh Bell after being acquired by the Marlins, including the potential implications for his contract and salary for the 2024 season.",2,,0.7729165554046631,0.19753086419753088,0.15384615384615385,0.27586206896551724,0.050632911392405056,0.0392156862745098,0.07142857142857142,0.1234567901234568,0.09615384615384616,0.1724137931034483,5,6,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False
234_7234,1738561381894209258_gen_3,1738561381894209258,"When the Marlins acquired Josh Bell it sure felt like the Guardians wanted out of his contract. So much for that. If Bell continues like this, not only will his salary be reasonable for 2024, he has an opt-out and could cash in again. Small sample but he’s been fantastic.","Comment: The performance of baseball player Josh Bell after being acquired by the Marlins, including the potential implications for his contract and salary for the 2024 season.",3,,0.7729165554046631,0.19753086419753088,0.15384615384615385,0.27586206896551724,0.050632911392405056,0.0392156862745098,0.07142857142857142,0.1234567901234568,0.09615384615384616,0.1724137931034483,5,6,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False
234_7234,1738561381894209258_gen_4,1738561381894209258,"When the Marlins acquired Josh Bell it sure felt like the Guardians wanted out of his contract. So much for that. If Bell continues like this, not only will his salary be reasonable for 2024, he has an opt-out and could cash in again. Small sample but he’s been fantastic.","Comment: The performance of baseball player Josh Bell after being acquired by the Marlins, including the potential implications for his contract and salary for the 2024 season.",4,,0.7729165554046631,0.19753086419753088,0.15384615384615385,0.27586206896551724,0.050632911392405056,0.0392156862745098,0.07142857142857142,0.1234567901234568,0.09615384615384616,0.1724137931034483,5,6,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False
235_7235,1738561381894244075_gen_0,1738561381894244075,Yesterday you got the best home comeback of the season. Today it’s back to back to back Home Runs. Not a bad 24 hours for the Marlins.,"Statement: The Miami Marlins experienced a notable 24-hour period, featuring a significant home game comeback followed by consecutive home runs in the next game.",0,,0.834780216217041,0.3666666666666667,0.39285714285714285,0.34375,0.10344827586206896,0.1111111111111111,0.0967741935483871,0.16666666666666666,0.17857142857142858,0.15625,8,9,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False
235_7235,1738561381894244075_gen_1,1738561381894244075,Yesterday you got the best home comeback of the season. Today it’s back to back to back Home Runs. Not a bad 24 hours for the Marlins.,"Statement: The Miami Marlins experienced a notable 24-hour period, featuring a significant home game comeback followed by consecutive home runs in the next game.",1,,0.834780216217041,0.3666666666666667,0.39285714285714285,0.34375,0.10344827586206896,0.1111111111111111,0.0967741935483871,0.16666666666666666,0.17857142857142858,0.15625,8,9,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False
235_7235,1738561381894244075_gen_2,1738561381894244075,Yesterday you got the best home comeback of the season. Today it’s back to back to back Home Runs. Not a bad 24 hours for the Marlins.,"Statement: The Miami Marlins experienced a notable 24-hour period, featuring a significant home game comeback followed by consecutive home runs in the next game.",2,,0.834780216217041,0.3666666666666667,0.39285714285714285,0.34375,0.10344827586206896,0.1111111111111111,0.0967741935483871,0.16666666666666666,0.17857142857142858,0.15625,8,9,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False
235_7235,1738561381894244075_gen_3,1738561381894244075,Yesterday you got the best home comeback of the season. Today it’s back to back to back Home Runs. Not a bad 24 hours for the Marlins.,"Statement: The Miami Marlins experienced a notable 24-hour period, featuring a significant home game comeback followed by consecutive home runs in the next game.",3,,0.834780216217041,0.3666666666666667,0.39285714285714285,0.34375,0.10344827586206896,0.1111111111111111,0.0967741935483871,0.16666666666666666,0.17857142857142858,0.15625,8,9,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False
235_7235,1738561381894244075_gen_4,1738561381894244075,Yesterday you got the best home comeback of the season. Today it’s back to back to back Home Runs. Not a bad 24 hours for the Marlins.,"Statement: The Miami Marlins experienced a notable 24-hour period, featuring a significant home game comeback followed by consecutive home runs in the next game.",4,,0.834780216217041,0.3666666666666667,0.39285714285714285,0.34375,0.10344827586206896,0.1111111111111111,0.0967741935483871,0.16666666666666666,0.17857142857142858,0.15625,8,9,True,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,True,False,False,False,False
236_7236,1738561381894279148_gen_0,1738561381894279148,"@davidmweissman Be fair, it could be a mistake, she might not know which way up the flag goes.",Comment: Discussing the possibility of someone mistakenly displaying a flag upside down due to not knowing the correct orientation.,0,,0.8207720518112183,0.17543859649122806,0.2777777777777778,0.1282051282051282,0.0,0.0,0.0,0.07017543859649122,0.1111111111111111,0.05128205128205128,7,8,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
236_7236,1738561381894279148_gen_1,1738561381894279148,"@davidmweissman Be fair, it could be a mistake, she might not know which way up the flag goes.",Comment: Discussing the possibility of someone mistakenly displaying a flag upside down due to not knowing the correct orientation.,1,,0.8207720518112183,0.17543859649122806,0.2777777777777778,0.1282051282051282,0.0,0.0,0.0,0.07017543859649122,0.1111111111111111,0.05128205128205128,7,8,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
236_7236,1738561381894279148_gen_2,1738561381894279148,"@davidmweissman Be fair, it could be a mistake, she might not know which way up the flag goes.",Comment: Discussing the possibility of someone mistakenly displaying a flag upside down due to not knowing the correct orientation.,2,,0.8207720518112183,0.17543859649122806,0.2777777777777778,0.1282051282051282,0.0,0.0,0.0,0.07017543859649122,0.1111111111111111,0.05128205128205128,7,8,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
236_7236,1738561381894279148_gen_3,1738561381894279148,"@davidmweissman Be fair, it could be a mistake, she might not know which way up the flag goes.",Comment: Discussing the possibility of someone mistakenly displaying a flag upside down due to not knowing the correct orientation.,3,,0.8207720518112183,0.17543859649122806,0.2777777777777778,0.1282051282051282,0.0,0.0,0.0,0.07017543859649122,0.1111111111111111,0.05128205128205128,7,8,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
236_7236,1738561381894279148_gen_4,1738561381894279148,"@davidmweissman Be fair, it could be a mistake, she might not know which way up the flag goes.",Comment: Discussing the possibility of someone mistakenly displaying a flag upside down due to not knowing the correct orientation.,4,,0.8207720518112183,0.17543859649122806,0.2777777777777778,0.1282051282051282,0.0,0.0,0.0,0.07017543859649122,0.1111111111111111,0.05128205128205128,7,8,True,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
237_7237,1738561381894313453_gen_0,1738561381894313453,@davidmweissman She probably sings the national anthem backwards,Comment: Speculation about someone's ability to perform the national anthem in an unusual manner.,0,,0.8177472352981567,0.43478260869565216,0.625,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.43478260869565216,0.625,0.3333333333333333,3,5,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
237_7237,1738561381894313453_gen_1,1738561381894313453,@davidmweissman She probably sings the national anthem backwards,Comment: Speculation about someone's ability to perform the national anthem in an unusual manner.,1,,0.8177472352981567,0.43478260869565216,0.625,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.43478260869565216,0.625,0.3333333333333333,3,5,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
237_7237,1738561381894313453_gen_2,1738561381894313453,@davidmweissman She probably sings the national anthem backwards,Comment: Speculation about someone's ability to perform the national anthem in an unusual manner.,2,,0.8177472352981567,0.43478260869565216,0.625,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.43478260869565216,0.625,0.3333333333333333,3,5,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
237_7237,1738561381894313453_gen_3,1738561381894313453,@davidmweissman She probably sings the national anthem backwards,Comment: Speculation about someone's ability to perform the national anthem in an unusual manner.,3,,0.8177472352981567,0.43478260869565216,0.625,0.3333333333333333,0.2857142857142857,0.42857142857142855,0.21428571428571427,0.43478260869565216,0.625,0.3333333333333333,3,5,False,False,False,False,False,False,True,True,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False
